2025-06-10 09:18:21,175 INFO  [org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean] (ServerService Thread Pool -- 171) Closing JPA EntityManagerFactory for persistence unit 'default'
2025-06-10 09:18:21,708 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-7) WFLYSRV0028: Stopped deployment spring-mvc-forms-db.war (runtime-name: spring-mvc-forms-db.war) in 909ms
2025-06-10 09:18:21,944 INFO  [org.jboss.as.server] (DeploymentScanner-threads - 2) WFLYSRV0009: Undeployed "spring-mvc-forms-db.war" (runtime-name: "spring-mvc-forms-db.war")
2025-06-10 09:18:32,050 INFO  [org.jboss.as.server.deployment.scanner] (DeploymentScanner-threads - 2) WFLYDS0004: Found spring-mvc-forms-db.war in deployment directory. To trigger deployment create a file called spring-mvc-forms-db.war.dodeploy
2025-06-10 09:18:32,181 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-7) WFLYSRV0027: Starting deployment of "spring-mvc-forms-db.war" (runtime-name: "spring-mvc-forms-db.war")
2025-06-10 09:18:44,741 WARN  [org.jboss.as.dependency.private] (MSC service thread 1-6) WFLYSRV0018: Deployment "deployment.spring-mvc-forms-db.war" is using a private module ("org.jboss.vfs") which may be changed or removed in future versions without notice.
2025-06-10 09:18:45,151 INFO  [org.jboss.weld.deployer] (MSC service thread 1-1) WFLYWELD0003: Processing weld deployment spring-mvc-forms-db.war
2025-06-10 09:18:45,597 INFO  [org.springframework.data.jpa.repository.cdi.JpaRepositoryExtension] (MSC service thread 1-1) Activating CDI extension for Spring Data JPA repositories
2025-06-10 09:18:45,900 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-4) WFLYJCA0005: Deploying non-JDBC-compliant driver class com.mysql.cj.jdbc.Driver (version 8.4)
2025-06-10 09:18:45,989 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-8) WFLYJCA0018: Started Driver service with driver-name = spring-mvc-forms-db.war_com.mysql.cj.jdbc.Driver_8_4
2025-06-10 09:18:46,097 INFO  [org.jboss.weld.Event] (MSC service thread 1-6) WELD-000411: Observer method [BackedAnnotatedMethod] protected org.springframework.data.repository.cdi.CdiRepositoryExtensionSupport.processAnnotatedType(@Observes ProcessAnnotatedType<X>) receives events for all annotated types. Consider restricting events using @WithAnnotations or a generic type with bounds.
2025-06-10 09:18:46,636 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 206) No Spring WebApplicationInitializer types detected on classpath
2025-06-10 09:18:46,659 INFO  [jakarta.enterprise.resource.webcontainer.faces.config] (ServerService Thread Pool -- 206) Inicializando Mojarra 4.0.2 para o contexto '/spring-mvc-forms-db'
2025-06-10 09:18:47,223 INFO  [org.wildfly.extension.undertow] (ServerService Thread Pool -- 206) WFLYUT0021: Registered web context: '/spring-mvc-forms-db' for server 'default-server'
2025-06-10 09:18:47,403 INFO  [org.jboss.as.server] (DeploymentScanner-threads - 1) WFLYSRV0010: Deployed "spring-mvc-forms-db.war" (runtime-name : "spring-mvc-forms-db.war")
2025-06-10 11:22:25,085 INFO  [org.jboss.as.server] (Thread-1) WFLYSRV0272: Suspending server
2025-06-10 11:22:25,844 INFO  [org.jboss.as.ejb3] (Thread-1) WFLYEJB0493: Jakarta Enterprise Beans subsystem suspension complete
2025-06-10 11:22:26,000 INFO  [org.jboss.as.server] (Thread-1) WFLYSRV0220: Server shutdown has been requested via an OS signal
2025-06-10 11:22:26,251 INFO  [org.wildfly.extension.undertow] (ServerService Thread Pool -- 206) WFLYUT0022: Unregistered web context: '/spring-mvc-forms' from server 'default-server'
2025-06-10 11:22:26,476 INFO  [org.wildfly.extension.undertow] (ServerService Thread Pool -- 207) WFLYUT0022: Unregistered web context: '/spring-mvc-forms-db' from server 'default-server'
2025-06-10 11:22:26,575 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-7) WFLYJCA0019: Stopped Driver service with driver-name = spring-mvc-forms-db.war_com.mysql.cj.jdbc.Driver_8_4
2025-06-10 11:22:26,581 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 206) Destroying Spring FrameworkServlet 'dispatcher'
2025-06-10 11:22:27,157 INFO  [org.jboss.as.mail.extension] (MSC service thread 1-2) WFLYMAIL0002: Unbound mail session [java:jboss/mail/Default]
2025-06-10 11:22:27,286 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-8) WFLYUT0019: Host default-host stopping
2025-06-10 11:22:27,330 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-7) WFLYJCA0010: Unbound data source [java:jboss/datasources/ExampleDS]
2025-06-10 11:22:27,391 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-6) WFLYJCA0019: Stopped Driver service with driver-name = h2
2025-06-10 11:22:27,398 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-2) WFLYUT0008: Undertow HTTP listener default suspending
2025-06-10 11:22:27,400 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-7) WFLYUT0008: Undertow HTTPS listener https suspending
2025-06-10 11:22:27,407 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-7) WFLYUT0007: Undertow HTTPS listener https stopped, was bound to 127.0.0.1:8443
2025-06-10 11:22:27,412 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-2) WFLYUT0007: Undertow HTTP listener default stopped, was bound to 127.0.0.1:8080
2025-06-10 11:22:27,451 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-5) WFLYUT0004: Undertow 2.3.7.Final stopping
2025-06-10 11:22:27,526 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-4) WFLYSRV0028: Stopped deployment spring-mvc-forms.war (runtime-name: spring-mvc-forms.war) in 1217ms
2025-06-10 11:22:27,661 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-7) WFLYSRV0028: Stopped deployment spring-mvc-forms-db.war (runtime-name: spring-mvc-forms-db.war) in 1340ms
2025-06-10 11:22:29,165 INFO  [org.jboss.as] (MSC service thread 1-7) WFLYSRV0050: WildFly Full 29.0.1.Final (WildFly Core 21.1.1.Final) stopped in 2769ms
